index	label	name	hemisphere	network	component
124	LH_DorsAttn_Post_23	7Networks_LH_DorsAttn_Post_23	L	DorsAttn	cortex
125	LH_DorsAttn_Post_24	7Networks_LH_DorsAttn_Post_24	L	DorsAttn	cortex
126	LH_DorsAttn_Post_25	7Networks_LH_DorsAttn_Post_25	L	DorsAttn	cortex
127	LH_DorsAttn_Post_26	7Networks_LH_DorsAttn_Post_26	L	DorsAttn	cortex
128	LH_DorsAttn_Post_27	7Networks_LH_DorsAttn_Post_27	L	DorsAttn	cortex
129	LH_DorsAttn_Post_28	7Networks_LH_DorsAttn_Post_28	L	DorsAttn	cortex
130	LH_DorsAttn_FEF_1	7Networks_LH_DorsAttn_FEF_1	L	DorsAttn	cortex
131	LH_DorsAttn_FEF_2	7Networks_LH_DorsAttn_FEF_2	L	DorsAttn	cortex
132	LH_DorsAttn_FEF_3	7Networks_LH_DorsAttn_FEF_3	L	DorsAttn	cortex
133	LH_DorsAttn_FEF_4	7Networks_LH_DorsAttn_FEF_4	L	DorsAttn	cortex
134	LH_DorsAttn_PrCv_1	7Networks_LH_DorsAttn_PrCv_1	L	DorsAttn	cortex
135	LH_DorsAttn_PrCv_2	7Networks_LH_DorsAttn_PrCv_2	L	DorsAttn	cortex
136	LH_DorsAttn_PrCv_3	7Networks_LH_DorsAttn_PrCv_3	L	DorsAttn	cortex
137	LH_SalVentAttn_ParOper_1	7Networks_LH_SalVentAttn_ParOper_1	L	SalVentAttn	cortex
138	LH_SalVentAttn_ParOper_2	7Networks_LH_SalVentAttn_ParOper_2	L	SalVentAttn	cortex
139	LH_SalVentAttn_ParOper_3	7Networks_LH_SalVentAttn_ParOper_3	L	SalVentAttn	cortex
140	LH_SalVentAttn_ParOper_4	7Networks_LH_SalVentAttn_ParOper_4	L	SalVentAttn	cortex
141	LH_SalVentAttn_ParOper_5	7Networks_LH_SalVentAttn_ParOper_5	L	SalVentAttn	cortex
142	LH_SalVentAttn_ParOper_6	7Networks_LH_SalVentAttn_ParOper_6	L	SalVentAttn	cortex
143	LH_SalVentAttn_TempOcc_1	7Networks_LH_SalVentAttn_TempOcc_1	L	SalVentAttn	cortex
144	LH_SalVentAttn_FrOperIns_1	7Networks_LH_SalVentAttn_FrOperIns_1	L	SalVentAttn	cortex
145	LH_SalVentAttn_FrOperIns_2	7Networks_LH_SalVentAttn_FrOperIns_2	L	SalVentAttn	cortex
146	LH_SalVentAttn_FrOperIns_3	7Networks_LH_SalVentAttn_FrOperIns_3	L	SalVentAttn	cortex
147	LH_SalVentAttn_FrOperIns_4	7Networks_LH_SalVentAttn_FrOperIns_4	L	SalVentAttn	cortex
148	LH_SalVentAttn_FrOperIns_5	7Networks_LH_SalVentAttn_FrOperIns_5	L	SalVentAttn	cortex
149	LH_SalVentAttn_FrOperIns_6	7Networks_LH_SalVentAttn_FrOperIns_6	L	SalVentAttn	cortex
150	LH_SalVentAttn_FrOperIns_7	7Networks_LH_SalVentAttn_FrOperIns_7	L	SalVentAttn	cortex
151	LH_SalVentAttn_FrOperIns_8	7Networks_LH_SalVentAttn_FrOperIns_8	L	SalVentAttn	cortex
152	LH_SalVentAttn_FrOperIns_9	7Networks_LH_SalVentAttn_FrOperIns_9	L	SalVentAttn	cortex
153	LH_SalVentAttn_FrOperIns_10	7Networks_LH_SalVentAttn_FrOperIns_10	L	SalVentAttn	cortex
154	LH_SalVentAttn_FrOperIns_11	7Networks_LH_SalVentAttn_FrOperIns_11	L	SalVentAttn	cortex
155	LH_SalVentAttn_PFCl_1	7Networks_LH_SalVentAttn_PFCl_1	L	SalVentAttn	cortex
156	LH_SalVentAttn_PFCl_2	7Networks_LH_SalVentAttn_PFCl_2	L	SalVentAttn	cortex
157	LH_SalVentAttn_Med_1	7Networks_LH_SalVentAttn_Med_1	L	SalVentAttn	cortex
158	LH_SalVentAttn_Med_2	7Networks_LH_SalVentAttn_Med_2	L	SalVentAttn	cortex
159	LH_SalVentAttn_Med_3	7Networks_LH_SalVentAttn_Med_3	L	SalVentAttn	cortex
160	LH_SalVentAttn_Med_4	7Networks_LH_SalVentAttn_Med_4	L	SalVentAttn	cortex
161	LH_SalVentAttn_Med_5	7Networks_LH_SalVentAttn_Med_5	L	SalVentAttn	cortex
162	LH_SalVentAttn_Med_6	7Networks_LH_SalVentAttn_Med_6	L	SalVentAttn	cortex
163	LH_SalVentAttn_Med_7	7Networks_LH_SalVentAttn_Med_7	L	SalVentAttn	cortex
164	LH_SalVentAttn_Med_8	7Networks_LH_SalVentAttn_Med_8	L	SalVentAttn	cortex
165	LH_SalVentAttn_Med_9	7Networks_LH_SalVentAttn_Med_9	L	SalVentAttn	cortex
166	LH_SalVentAttn_Med_10	7Networks_LH_SalVentAttn_Med_10	L	SalVentAttn	cortex
167	LH_SalVentAttn_Med_11	7Networks_LH_SalVentAttn_Med_11	L	SalVentAttn	cortex
168	LH_SalVentAttn_Med_12	7Networks_LH_SalVentAttn_Med_12	L	SalVentAttn	cortex
169	LH_SalVentAttn_Med_13	7Networks_LH_SalVentAttn_Med_13	L	SalVentAttn	cortex
170	LH_SalVentAttn_Med_14	7Networks_LH_SalVentAttn_Med_14	L	SalVentAttn	cortex
171	LH_Limbic_OFC_1	7Networks_LH_Limbic_OFC_1	L	Limbic	cortex
172	LH_Limbic_OFC_2	7Networks_LH_Limbic_OFC_2	L	Limbic	cortex
173	LH_Limbic_OFC_3	7Networks_LH_Limbic_OFC_3	L	Limbic	cortex
174	LH_Limbic_OFC_4	7Networks_LH_Limbic_OFC_4	L	Limbic	cortex
175	LH_Limbic_OFC_5	7Networks_LH_Limbic_OFC_5	L	Limbic	cortex
176	LH_Limbic_OFC_6	7Networks_LH_Limbic_OFC_6	L	Limbic	cortex
177	LH_Limbic_OFC_7	7Networks_LH_Limbic_OFC_7	L	Limbic	cortex
178	LH_Limbic_OFC_8	7Networks_LH_Limbic_OFC_8	L	Limbic	cortex
179	LH_Limbic_TempPole_1	7Networks_LH_Limbic_TempPole_1	L	Limbic	cortex
180	LH_Limbic_TempPole_2	7Networks_LH_Limbic_TempPole_2	L	Limbic	cortex
181	LH_Limbic_TempPole_3	7Networks_LH_Limbic_TempPole_3	L	Limbic	cortex
182	LH_Limbic_TempPole_4	7Networks_LH_Limbic_TempPole_4	L	Limbic	cortex
183	LH_Limbic_TempPole_5	7Networks_LH_Limbic_TempPole_5	L	Limbic	cortex
184	LH_Limbic_TempPole_6	7Networks_LH_Limbic_TempPole_6	L	Limbic	cortex
185	LH_Limbic_TempPole_7	7Networks_LH_Limbic_TempPole_7	L	Limbic	cortex
186	LH_Limbic_TempPole_8	7Networks_LH_Limbic_TempPole_8	L	Limbic	cortex
187	LH_Limbic_TempPole_9	7Networks_LH_Limbic_TempPole_9	L	Limbic	cortex
188	LH_Limbic_TempPole_10	7Networks_LH_Limbic_TempPole_10	L	Limbic	cortex
189	LH_Limbic_TempPole_11	7Networks_LH_Limbic_TempPole_11	L	Limbic	cortex
190	LH_Limbic_TempPole_12	7Networks_LH_Limbic_TempPole_12	L	Limbic	cortex
191	LH_Limbic_TempPole_13	7Networks_LH_Limbic_TempPole_13	L	Limbic	cortex
192	LH_Limbic_TempPole_14	7Networks_LH_Limbic_TempPole_14	L	Limbic	cortex
193	LH_Cont_Par_1	7Networks_LH_Cont_Par_1	L	Cont	cortex
194	LH_Cont_Par_2	7Networks_LH_Cont_Par_2	L	Cont	cortex
195	LH_Cont_Par_3	7Networks_LH_Cont_Par_3	L	Cont	cortex
196	LH_Cont_Par_4	7Networks_LH_Cont_Par_4	L	Cont	cortex
197	LH_Cont_Par_5	7Networks_LH_Cont_Par_5	L	Cont	cortex
198	LH_Cont_Par_6	7Networks_LH_Cont_Par_6	L	Cont	cortex
199	LH_Cont_Par_7	7Networks_LH_Cont_Par_7	L	Cont	cortex
200	LH_Cont_Par_8	7Networks_LH_Cont_Par_8	L	Cont	cortex
201	LH_Cont_Par_9	7Networks_LH_Cont_Par_9	L	Cont	cortex
202	LH_Cont_Temp_1	7Networks_LH_Cont_Temp_1	L	Cont	cortex
203	LH_Cont_PFCd_1	7Networks_LH_Cont_PFCd_1	L	Cont	cortex
204	LH_Cont_PFCd_2	7Networks_LH_Cont_PFCd_2	L	Cont	cortex
205	LH_Cont_OFC_1	7Networks_LH_Cont_OFC_1	L	Cont	cortex
206	LH_Cont_PFCl_1	7Networks_LH_Cont_PFCl_1	L	Cont	cortex
207	LH_Cont_PFCl_2	7Networks_LH_Cont_PFCl_2	L	Cont	cortex
208	LH_Cont_PFCl_3	7Networks_LH_Cont_PFCl_3	L	Cont	cortex
209	LH_Cont_PFCl_4	7Networks_LH_Cont_PFCl_4	L	Cont	cortex
210	LH_Cont_PFCl_5	7Networks_LH_Cont_PFCl_5	L	Cont	cortex
211	LH_Cont_PFCl_6	7Networks_LH_Cont_PFCl_6	L	Cont	cortex
212	LH_Cont_PFCl_7	7Networks_LH_Cont_PFCl_7	L	Cont	cortex
213	LH_Cont_PFCl_8	7Networks_LH_Cont_PFCl_8	L	Cont	cortex
214	LH_Cont_PFCl_9	7Networks_LH_Cont_PFCl_9	L	Cont	cortex
215	LH_Cont_PFCl_10	7Networks_LH_Cont_PFCl_10	L	Cont	cortex
216	LH_Cont_PFCl_11	7Networks_LH_Cont_PFCl_11	L	Cont	cortex
217	LH_Cont_PFCl_12	7Networks_LH_Cont_PFCl_12	L	Cont	cortex
218	LH_Cont_PFCl_13	7Networks_LH_Cont_PFCl_13	L	Cont	cortex
219	LH_Cont_PFCv_1	7Networks_LH_Cont_PFCv_1	L	Cont	cortex
220	LH_Cont_PFCv_2	7Networks_LH_Cont_PFCv_2	L	Cont	cortex
221	LH_Cont_pCun_1	7Networks_LH_Cont_pCun_1	L	Cont	cortex
222	LH_Cont_pCun_2	7Networks_LH_Cont_pCun_2	L	Cont	cortex
223	LH_Cont_Cing_1	7Networks_LH_Cont_Cing_1	L	Cont	cortex
224	LH_Cont_Cing_2	7Networks_LH_Cont_Cing_2	L	Cont	cortex
225	LH_Cont_Cing_3	7Networks_LH_Cont_Cing_3	L	Cont	cortex
226	LH_Cont_Cing_4	7Networks_LH_Cont_Cing_4	L	Cont	cortex
227	LH_Cont_PFCmp_1	7Networks_LH_Cont_PFCmp_1	L	Cont	cortex
228	LH_Cont_PFCmp_2	7Networks_LH_Cont_PFCmp_2	L	Cont	cortex
229	LH_Default_Temp_1	7Networks_LH_Default_Temp_1	L	Default	cortex
230	LH_Default_Temp_2	7Networks_LH_Default_Temp_2	L	Default	cortex
231	LH_Default_Temp_3	7Networks_LH_Default_Temp_3	L	Default	cortex
232	LH_Default_Temp_4	7Networks_LH_Default_Temp_4	L	Default	cortex
233	LH_Default_Temp_5	7Networks_LH_Default_Temp_5	L	Default	cortex
234	LH_Default_Temp_6	7Networks_LH_Default_Temp_6	L	Default	cortex
235	LH_Default_Temp_7	7Networks_LH_Default_Temp_7	L	Default	cortex
236	LH_Default_Temp_8	7Networks_LH_Default_Temp_8	L	Default	cortex
237	LH_Default_Temp_9	7Networks_LH_Default_Temp_9	L	Default	cortex
238	LH_Default_Temp_10	7Networks_LH_Default_Temp_10	L	Default	cortex
239	LH_Default_Temp_11	7Networks_LH_Default_Temp_11	L	Default	cortex
240	LH_Default_Temp_12	7Networks_LH_Default_Temp_12	L	Default	cortex
241	LH_Default_Par_1	7Networks_LH_Default_Par_1	L	Default	cortex
242	LH_Default_Par_2	7Networks_LH_Default_Par_2	L	Default	cortex
243	LH_Default_Par_3	7Networks_LH_Default_Par_3	L	Default	cortex
244	LH_Default_Par_4	7Networks_LH_Default_Par_4	L	Default	cortex
245	LH_Default_Par_5	7Networks_LH_Default_Par_5	L	Default	cortex
246	LH_Default_Par_6	7Networks_LH_Default_Par_6	L	Default	cortex
247	LH_Default_Par_7	7Networks_LH_Default_Par_7	L	Default	cortex
248	LH_Default_Par_8	7Networks_LH_Default_Par_8	L	Default	cortex
249	LH_Default_Par_9	7Networks_LH_Default_Par_9	L	Default	cortex
250	LH_Default_Par_10	7Networks_LH_Default_Par_10	L	Default	cortex
251	LH_Default_Par_11	7Networks_LH_Default_Par_11	L	Default	cortex
252	LH_Default_Par_12	7Networks_LH_Default_Par_12	L	Default	cortex
253	LH_Default_Par_13	7Networks_LH_Default_Par_13	L	Default	cortex
254	LH_Default_PFC_1	7Networks_LH_Default_PFC_1	L	Default	cortex
255	LH_Default_PFC_2	7Networks_LH_Default_PFC_2	L	Default	cortex
256	LH_Default_PFC_3	7Networks_LH_Default_PFC_3	L	Default	cortex
257	LH_Default_PFC_4	7Networks_LH_Default_PFC_4	L	Default	cortex
258	LH_Default_PFC_5	7Networks_LH_Default_PFC_5	L	Default	cortex
259	LH_Default_PFC_6	7Networks_LH_Default_PFC_6	L	Default	cortex
260	LH_Default_PFC_7	7Networks_LH_Default_PFC_7	L	Default	cortex
261	LH_Default_PFC_8	7Networks_LH_Default_PFC_8	L	Default	cortex
262	LH_Default_PFC_9	7Networks_LH_Default_PFC_9	L	Default	cortex
263	LH_Default_PFC_10	7Networks_LH_Default_PFC_10	L	Default	cortex
264	LH_Default_PFC_11	7Networks_LH_Default_PFC_11	L	Default	cortex
265	LH_Default_PFC_12	7Networks_LH_Default_PFC_12	L	Default	cortex
266	LH_Default_PFC_13	7Networks_LH_Default_PFC_13	L	Default	cortex
267	LH_Default_PFC_14	7Networks_LH_Default_PFC_14	L	Default	cortex
268	LH_Default_PFC_15	7Networks_LH_Default_PFC_15	L	Default	cortex
269	LH_Default_PFC_16	7Networks_LH_Default_PFC_16	L	Default	cortex
270	LH_Default_PFC_17	7Networks_LH_Default_PFC_17	L	Default	cortex
271	LH_Default_PFC_18	7Networks_LH_Default_PFC_18	L	Default	cortex
272	LH_Default_PFC_19	7Networks_LH_Default_PFC_19	L	Default	cortex
273	LH_Default_PFC_20	7Networks_LH_Default_PFC_20	L	Default	cortex
274	LH_Default_PFC_21	7Networks_LH_Default_PFC_21	L	Default	cortex
275	LH_Default_PFC_22	7Networks_LH_Default_PFC_22	L	Default	cortex
276	LH_Default_PFC_23	7Networks_LH_Default_PFC_23	L	Default	cortex
277	LH_Default_PFC_24	7Networks_LH_Default_PFC_24	L	Default	cortex
278	LH_Default_PFC_25	7Networks_LH_Default_PFC_25	L	Default	cortex
279	LH_Default_PFC_26	7Networks_LH_Default_PFC_26	L	Default	cortex
280	LH_Default_PFC_27	7Networks_LH_Default_PFC_27	L	Default	cortex
281	LH_Default_PFC_28	7Networks_LH_Default_PFC_28	L	Default	cortex
282	LH_Default_PFC_29	7Networks_LH_Default_PFC_29	L	Default	cortex
283	LH_Default_pCunPCC_1	7Networks_LH_Default_pCunPCC_1	L	Default	cortex
284	LH_Default_pCunPCC_2	7Networks_LH_Default_pCunPCC_2	L	Default	cortex
285	LH_Default_pCunPCC_3	7Networks_LH_Default_pCunPCC_3	L	Default	cortex
286	LH_Default_pCunPCC_4	7Networks_LH_Default_pCunPCC_4	L	Default	cortex
287	LH_Default_pCunPCC_5	7Networks_LH_Default_pCunPCC_5	L	Default	cortex
288	LH_Default_pCunPCC_6	7Networks_LH_Default_pCunPCC_6	L	Default	cortex
289	LH_Default_pCunPCC_7	7Networks_LH_Default_pCunPCC_7	L	Default	cortex
290	LH_Default_pCunPCC_8	7Networks_LH_Default_pCunPCC_8	L	Default	cortex
291	LH_Default_pCunPCC_9	7Networks_LH_Default_pCunPCC_9	L	Default	cortex
292	LH_Default_pCunPCC_10	7Networks_LH_Default_pCunPCC_10	L	Default	cortex
293	LH_Default_pCunPCC_11	7Networks_LH_Default_pCunPCC_11	L	Default	cortex
294	LH_Default_pCunPCC_12	7Networks_LH_Default_pCunPCC_12	L	Default	cortex
295	LH_Default_pCunPCC_13	7Networks_LH_Default_pCunPCC_13	L	Default	cortex
296	LH_Default_pCunPCC_14	7Networks_LH_Default_pCunPCC_14	L	Default	cortex
297	LH_Default_pCunPCC_15	7Networks_LH_Default_pCunPCC_15	L	Default	cortex
298	LH_Default_pCunPCC_16	7Networks_LH_Default_pCunPCC_16	L	Default	cortex
299	LH_Default_pCunPCC_17	7Networks_LH_Default_pCunPCC_17	L	Default	cortex
300	LH_Default_PHC_1	7Networks_LH_Default_PHC_1	L	Default	cortex
301	RH_Vis_1	7Networks_RH_Vis_1	R	Vis	cortex
302	RH_Vis_2	7Networks_RH_Vis_2	R	Vis	cortex
303	RH_Vis_3	7Networks_RH_Vis_3	R	Vis	cortex
304	RH_Vis_4	7Networks_RH_Vis_4	R	Vis	cortex
305	RH_Vis_5	7Networks_RH_Vis_5	R	Vis	cortex
306	RH_Vis_6	7Networks_RH_Vis_6	R	Vis	cortex
307	RH_Vis_7	7Networks_RH_Vis_7	R	Vis	cortex
308	RH_Vis_8	7Networks_RH_Vis_8	R	Vis	cortex
309	RH_Vis_9	7Networks_RH_Vis_9	R	Vis	cortex
310	RH_Vis_10	7Networks_RH_Vis_10	R	Vis	cortex
311	RH_Vis_11	7Networks_RH_Vis_11	R	Vis	cortex
312	RH_Vis_12	7Networks_RH_Vis_12	R	Vis	cortex
313	RH_Vis_13	7Networks_RH_Vis_13	R	Vis	cortex
314	RH_Vis_14	7Networks_RH_Vis_14	R	Vis	cortex
315	RH_Vis_15	7Networks_RH_Vis_15	R	Vis	cortex
316	RH_Vis_16	7Networks_RH_Vis_16	R	Vis	cortex
317	RH_Vis_17	7Networks_RH_Vis_17	R	Vis	cortex
318	RH_Vis_18	7Networks_RH_Vis_18	R	Vis	cortex
319	RH_Vis_19	7Networks_RH_Vis_19	R	Vis	cortex
320	RH_Vis_20	7Networks_RH_Vis_20	R	Vis	cortex
321	RH_Vis_21	7Networks_RH_Vis_21	R	Vis	cortex
322	RH_Vis_22	7Networks_RH_Vis_22	R	Vis	cortex
323	RH_Vis_23	7Networks_RH_Vis_23	R	Vis	cortex
324	RH_Vis_24	7Networks_RH_Vis_24	R	Vis	cortex
325	RH_Vis_25	7Networks_RH_Vis_25	R	Vis	cortex
326	RH_Vis_26	7Networks_RH_Vis_26	R	Vis	cortex
327	RH_Vis_27	7Networks_RH_Vis_27	R	Vis	cortex
328	RH_Vis_28	7Networks_RH_Vis_28	R	Vis	cortex
