index	label	name	hemisphere	network	component
114	RH_Vis_14	7Networks_RH_Vis_14	R	Vis	cortex
115	RH_Vis_15	7Networks_RH_Vis_15	R	Vis	cortex
116	RH_SomMot_1	7Networks_RH_SomMot_1	R	SomMot	cortex
117	RH_SomMot_2	7Networks_RH_SomMot_2	R	SomMot	cortex
118	RH_SomMot_3	7Networks_RH_SomMot_3	R	SomMot	cortex
119	RH_SomMot_4	7Networks_RH_SomMot_4	R	SomMot	cortex
120	RH_SomMot_5	7Networks_RH_SomMot_5	R	SomMot	cortex
121	RH_SomMot_6	7Networks_RH_SomMot_6	R	SomMot	cortex
122	RH_SomMot_7	7Networks_RH_SomMot_7	R	SomMot	cortex
123	RH_SomMot_8	7Networks_RH_SomMot_8	R	SomMot	cortex
124	RH_SomMot_9	7Networks_RH_SomMot_9	R	SomMot	cortex
125	RH_SomMot_10	7Networks_RH_SomMot_10	R	SomMot	cortex
126	RH_SomMot_11	7Networks_RH_SomMot_11	R	SomMot	cortex
127	RH_SomMot_12	7Networks_RH_SomMot_12	R	SomMot	cortex
128	RH_SomMot_13	7Networks_RH_SomMot_13	R	SomMot	cortex
129	RH_SomMot_14	7Networks_RH_SomMot_14	R	SomMot	cortex
130	RH_SomMot_15	7Networks_RH_SomMot_15	R	SomMot	cortex
131	RH_SomMot_16	7Networks_RH_SomMot_16	R	SomMot	cortex
132	RH_SomMot_17	7Networks_RH_SomMot_17	R	SomMot	cortex
133	RH_SomMot_18	7Networks_RH_SomMot_18	R	SomMot	cortex
134	RH_SomMot_19	7Networks_RH_SomMot_19	R	SomMot	cortex
135	RH_DorsAttn_Post_1	7Networks_RH_DorsAttn_Post_1	R	DorsAttn	cortex
136	RH_DorsAttn_Post_2	7Networks_RH_DorsAttn_Post_2	R	DorsAttn	cortex
137	RH_DorsAttn_Post_3	7Networks_RH_DorsAttn_Post_3	R	DorsAttn	cortex
138	RH_DorsAttn_Post_4	7Networks_RH_DorsAttn_Post_4	R	DorsAttn	cortex
139	RH_DorsAttn_Post_5	7Networks_RH_DorsAttn_Post_5	R	DorsAttn	cortex
140	RH_DorsAttn_Post_6	7Networks_RH_DorsAttn_Post_6	R	DorsAttn	cortex
141	RH_DorsAttn_Post_7	7Networks_RH_DorsAttn_Post_7	R	DorsAttn	cortex
142	RH_DorsAttn_Post_8	7Networks_RH_DorsAttn_Post_8	R	DorsAttn	cortex
143	RH_DorsAttn_Post_9	7Networks_RH_DorsAttn_Post_9	R	DorsAttn	cortex
144	RH_DorsAttn_Post_10	7Networks_RH_DorsAttn_Post_10	R	DorsAttn	cortex
145	RH_DorsAttn_FEF_1	7Networks_RH_DorsAttn_FEF_1	R	DorsAttn	cortex
146	RH_DorsAttn_FEF_2	7Networks_RH_DorsAttn_FEF_2	R	DorsAttn	cortex
147	RH_DorsAttn_PrCv_1	7Networks_RH_DorsAttn_PrCv_1	R	DorsAttn	cortex
148	RH_SalVentAttn_TempOccPar_1	7Networks_RH_SalVentAttn_TempOccPar_1	R	SalVentAttn	cortex
149	RH_SalVentAttn_TempOccPar_2	7Networks_RH_SalVentAttn_TempOccPar_2	R	SalVentAttn	cortex
150	RH_SalVentAttn_TempOccPar_3	7Networks_RH_SalVentAttn_TempOccPar_3	R	SalVentAttn	cortex
151	RH_SalVentAttn_PrC_1	7Networks_RH_SalVentAttn_PrC_1	R	SalVentAttn	cortex
152	RH_SalVentAttn_FrOperIns_1	7Networks_RH_SalVentAttn_FrOperIns_1	R	SalVentAttn	cortex
153	RH_SalVentAttn_FrOperIns_2	7Networks_RH_SalVentAttn_FrOperIns_2	R	SalVentAttn	cortex
154	RH_SalVentAttn_FrOperIns_3	7Networks_RH_SalVentAttn_FrOperIns_3	R	SalVentAttn	cortex
155	RH_SalVentAttn_FrOperIns_4	7Networks_RH_SalVentAttn_FrOperIns_4	R	SalVentAttn	cortex
156	RH_SalVentAttn_Med_1	7Networks_RH_SalVentAttn_Med_1	R	SalVentAttn	cortex
157	RH_SalVentAttn_Med_2	7Networks_RH_SalVentAttn_Med_2	R	SalVentAttn	cortex
158	RH_SalVentAttn_Med_3	7Networks_RH_SalVentAttn_Med_3	R	SalVentAttn	cortex
159	RH_Limbic_OFC_1	7Networks_RH_Limbic_OFC_1	R	Limbic	cortex
160	RH_Limbic_OFC_2	7Networks_RH_Limbic_OFC_2	R	Limbic	cortex
161	RH_Limbic_OFC_3	7Networks_RH_Limbic_OFC_3	R	Limbic	cortex
162	RH_Limbic_TempPole_1	7Networks_RH_Limbic_TempPole_1	R	Limbic	cortex
163	RH_Limbic_TempPole_2	7Networks_RH_Limbic_TempPole_2	R	Limbic	cortex
164	RH_Limbic_TempPole_3	7Networks_RH_Limbic_TempPole_3	R	Limbic	cortex
165	RH_Cont_Par_1	7Networks_RH_Cont_Par_1	R	Cont	cortex
166	RH_Cont_Par_2	7Networks_RH_Cont_Par_2	R	Cont	cortex
167	RH_Cont_Par_3	7Networks_RH_Cont_Par_3	R	Cont	cortex
168	RH_Cont_Temp_1	7Networks_RH_Cont_Temp_1	R	Cont	cortex
169	RH_Cont_PFCv_1	7Networks_RH_Cont_PFCv_1	R	Cont	cortex
170	RH_Cont_PFCl_1	7Networks_RH_Cont_PFCl_1	R	Cont	cortex
171	RH_Cont_PFCl_2	7Networks_RH_Cont_PFCl_2	R	Cont	cortex
172	RH_Cont_PFCl_3	7Networks_RH_Cont_PFCl_3	R	Cont	cortex
173	RH_Cont_PFCl_4	7Networks_RH_Cont_PFCl_4	R	Cont	cortex
174	RH_Cont_PFCl_5	7Networks_RH_Cont_PFCl_5	R	Cont	cortex
175	RH_Cont_PFCl_6	7Networks_RH_Cont_PFCl_6	R	Cont	cortex
176	RH_Cont_PFCl_7	7Networks_RH_Cont_PFCl_7	R	Cont	cortex
177	RH_Cont_pCun_1	7Networks_RH_Cont_pCun_1	R	Cont	cortex
178	RH_Cont_Cing_1	7Networks_RH_Cont_Cing_1	R	Cont	cortex
179	RH_Cont_Cing_2	7Networks_RH_Cont_Cing_2	R	Cont	cortex
180	RH_Cont_PFCmp_1	7Networks_RH_Cont_PFCmp_1	R	Cont	cortex
181	RH_Cont_PFCmp_2	7Networks_RH_Cont_PFCmp_2	R	Cont	cortex
182	RH_Default_Par_1	7Networks_RH_Default_Par_1	R	Default	cortex
183	RH_Default_Par_2	7Networks_RH_Default_Par_2	R	Default	cortex
184	RH_Default_Par_3	7Networks_RH_Default_Par_3	R	Default	cortex
185	RH_Default_Temp_1	7Networks_RH_Default_Temp_1	R	Default	cortex
186	RH_Default_Temp_2	7Networks_RH_Default_Temp_2	R	Default	cortex
187	RH_Default_Temp_3	7Networks_RH_Default_Temp_3	R	Default	cortex
188	RH_Default_Temp_4	7Networks_RH_Default_Temp_4	R	Default	cortex
189	RH_Default_Temp_5	7Networks_RH_Default_Temp_5	R	Default	cortex
190	RH_Default_PFCv_1	7Networks_RH_Default_PFCv_1	R	Default	cortex
191	RH_Default_PFCdPFCm_1	7Networks_RH_Default_PFCdPFCm_1	R	Default	cortex
192	RH_Default_PFCdPFCm_2	7Networks_RH_Default_PFCdPFCm_2	R	Default	cortex
193	RH_Default_PFCdPFCm_3	7Networks_RH_Default_PFCdPFCm_3	R	Default	cortex
194	RH_Default_PFCdPFCm_4	7Networks_RH_Default_PFCdPFCm_4	R	Default	cortex
195	RH_Default_PFCdPFCm_5	7Networks_RH_Default_PFCdPFCm_5	R	Default	cortex
196	RH_Default_PFCdPFCm_6	7Networks_RH_Default_PFCdPFCm_6	R	Default	cortex
197	RH_Default_PFCdPFCm_7	7Networks_RH_Default_PFCdPFCm_7	R	Default	cortex
198	RH_Default_pCunPCC_1	7Networks_RH_Default_pCunPCC_1	R	Default	cortex
199	RH_Default_pCunPCC_2	7Networks_RH_Default_pCunPCC_2	R	Default	cortex
200	RH_Default_pCunPCC_3	7Networks_RH_Default_pCunPCC_3	R	Default	cortex
201	HIP-rh	HIP-rh	R	subcortex	subcortex
202	AMY-rh	AMY-rh	R	subcortex	subcortex
203	pTHA-rh	pTHA-rh	R	subcortex	subcortex
204	aTHA-rh	aTHA-rh	R	subcortex	subcortex
205	NAc-rh	NAc-rh	R	subcortex	subcortex
206	GP-rh	GP-rh	R	subcortex	subcortex
207	PUT-rh	PUT-rh	R	subcortex	subcortex
208	CAU-rh	CAU-rh	R	subcortex	subcortex
209	HIP-lh	HIP-lh	L	subcortex	subcortex
210	AMY-lh	AMY-lh	L	subcortex	subcortex
211	pTHA-lh	pTHA-lh	L	subcortex	subcortex
212	aTHA-lh	aTHA-lh	L	subcortex	subcortex
213	NAc-lh	NAc-lh	L	subcortex	subcortex
214	GP-lh	GP-lh	L	subcortex	subcortex
215	PUT-lh	PUT-lh	L	subcortex	subcortex
216	CAU-lh	CAU-lh	L	subcortex	subcortex
