index	label	name	hemisphere	network	component
111	LH_SalVentAttn_Med_5	7Networks_LH_SalVentAttn_Med_5	L	SalVentAttn	cortex
112	LH_SalVentAttn_Med_6	7Networks_LH_SalVentAttn_Med_6	L	SalVentAttn	cortex
113	LH_SalVentAttn_Med_7	7Networks_LH_SalVentAttn_Med_7	L	SalVentAttn	cortex
114	LH_Limbic_OFC_1	7Networks_LH_Limbic_OFC_1	L	Limbic	cortex
115	LH_Limbic_OFC_2	7Networks_LH_Limbic_OFC_2	L	Limbic	cortex
116	LH_Limbic_OFC_3	7Networks_LH_Limbic_OFC_3	L	Limbic	cortex
117	LH_Limbic_OFC_4	7Networks_LH_Limbic_OFC_4	L	Limbic	cortex
118	LH_Limbic_OFC_5	7Networks_LH_Limbic_OFC_5	L	Limbic	cortex
119	LH_Limbic_TempPole_1	7Networks_LH_Limbic_TempPole_1	L	Limbic	cortex
120	LH_Limbic_TempPole_2	7Networks_LH_Limbic_TempPole_2	L	Limbic	cortex
121	LH_Limbic_TempPole_3	7Networks_LH_Limbic_TempPole_3	L	Limbic	cortex
122	LH_Limbic_TempPole_4	7Networks_LH_Limbic_TempPole_4	L	Limbic	cortex
123	LH_Limbic_TempPole_5	7Networks_LH_Limbic_TempPole_5	L	Limbic	cortex
124	LH_Limbic_TempPole_6	7Networks_LH_Limbic_TempPole_6	L	Limbic	cortex
125	LH_Limbic_TempPole_7	7Networks_LH_Limbic_TempPole_7	L	Limbic	cortex
126	LH_Limbic_TempPole_8	7Networks_LH_Limbic_TempPole_8	L	Limbic	cortex
127	LH_Cont_Par_1	7Networks_LH_Cont_Par_1	L	Cont	cortex
128	LH_Cont_Par_2	7Networks_LH_Cont_Par_2	L	Cont	cortex
129	LH_Cont_Par_3	7Networks_LH_Cont_Par_3	L	Cont	cortex
130	LH_Cont_Par_4	7Networks_LH_Cont_Par_4	L	Cont	cortex
131	LH_Cont_Par_5	7Networks_LH_Cont_Par_5	L	Cont	cortex
132	LH_Cont_Par_6	7Networks_LH_Cont_Par_6	L	Cont	cortex
133	LH_Cont_Temp_1	7Networks_LH_Cont_Temp_1	L	Cont	cortex
134	LH_Cont_OFC_1	7Networks_LH_Cont_OFC_1	L	Cont	cortex
135	LH_Cont_PFCl_1	7Networks_LH_Cont_PFCl_1	L	Cont	cortex
136	LH_Cont_PFCl_2	7Networks_LH_Cont_PFCl_2	L	Cont	cortex
137	LH_Cont_PFCl_3	7Networks_LH_Cont_PFCl_3	L	Cont	cortex
138	LH_Cont_PFCl_4	7Networks_LH_Cont_PFCl_4	L	Cont	cortex
139	LH_Cont_PFCl_5	7Networks_LH_Cont_PFCl_5	L	Cont	cortex
140	LH_Cont_PFCl_6	7Networks_LH_Cont_PFCl_6	L	Cont	cortex
141	LH_Cont_PFCl_7	7Networks_LH_Cont_PFCl_7	L	Cont	cortex
142	LH_Cont_PFCl_8	7Networks_LH_Cont_PFCl_8	L	Cont	cortex
143	LH_Cont_PFCv_1	7Networks_LH_Cont_PFCv_1	L	Cont	cortex
144	LH_Cont_pCun_1	7Networks_LH_Cont_pCun_1	L	Cont	cortex
145	LH_Cont_pCun_2	7Networks_LH_Cont_pCun_2	L	Cont	cortex
146	LH_Cont_Cing_1	7Networks_LH_Cont_Cing_1	L	Cont	cortex
147	LH_Cont_Cing_2	7Networks_LH_Cont_Cing_2	L	Cont	cortex
148	LH_Cont_PFCmp_1	7Networks_LH_Cont_PFCmp_1	L	Cont	cortex
149	LH_Default_Temp_1	7Networks_LH_Default_Temp_1	L	Default	cortex
150	LH_Default_Temp_2	7Networks_LH_Default_Temp_2	L	Default	cortex
151	LH_Default_Temp_3	7Networks_LH_Default_Temp_3	L	Default	cortex
152	LH_Default_Temp_4	7Networks_LH_Default_Temp_4	L	Default	cortex
153	LH_Default_Temp_5	7Networks_LH_Default_Temp_5	L	Default	cortex
154	LH_Default_Temp_6	7Networks_LH_Default_Temp_6	L	Default	cortex
155	LH_Default_Temp_7	7Networks_LH_Default_Temp_7	L	Default	cortex
156	LH_Default_Temp_8	7Networks_LH_Default_Temp_8	L	Default	cortex
157	LH_Default_Temp_9	7Networks_LH_Default_Temp_9	L	Default	cortex
158	LH_Default_Temp_10	7Networks_LH_Default_Temp_10	L	Default	cortex
159	LH_Default_Par_1	7Networks_LH_Default_Par_1	L	Default	cortex
160	LH_Default_Par_2	7Networks_LH_Default_Par_2	L	Default	cortex
161	LH_Default_Par_3	7Networks_LH_Default_Par_3	L	Default	cortex
162	LH_Default_Par_4	7Networks_LH_Default_Par_4	L	Default	cortex
163	LH_Default_Par_5	7Networks_LH_Default_Par_5	L	Default	cortex
164	LH_Default_Par_6	7Networks_LH_Default_Par_6	L	Default	cortex
165	LH_Default_Par_7	7Networks_LH_Default_Par_7	L	Default	cortex
166	LH_Default_PFC_1	7Networks_LH_Default_PFC_1	L	Default	cortex
167	LH_Default_PFC_2	7Networks_LH_Default_PFC_2	L	Default	cortex
168	LH_Default_PFC_3	7Networks_LH_Default_PFC_3	L	Default	cortex
169	LH_Default_PFC_4	7Networks_LH_Default_PFC_4	L	Default	cortex
170	LH_Default_PFC_5	7Networks_LH_Default_PFC_5	L	Default	cortex
171	LH_Default_PFC_6	7Networks_LH_Default_PFC_6	L	Default	cortex
172	LH_Default_PFC_7	7Networks_LH_Default_PFC_7	L	Default	cortex
173	LH_Default_PFC_8	7Networks_LH_Default_PFC_8	L	Default	cortex
174	LH_Default_PFC_9	7Networks_LH_Default_PFC_9	L	Default	cortex
175	LH_Default_PFC_10	7Networks_LH_Default_PFC_10	L	Default	cortex
176	LH_Default_PFC_11	7Networks_LH_Default_PFC_11	L	Default	cortex
177	LH_Default_PFC_12	7Networks_LH_Default_PFC_12	L	Default	cortex
178	LH_Default_PFC_13	7Networks_LH_Default_PFC_13	L	Default	cortex
179	LH_Default_PFC_14	7Networks_LH_Default_PFC_14	L	Default	cortex
180	LH_Default_PFC_15	7Networks_LH_Default_PFC_15	L	Default	cortex
181	LH_Default_PFC_16	7Networks_LH_Default_PFC_16	L	Default	cortex
182	LH_Default_PFC_17	7Networks_LH_Default_PFC_17	L	Default	cortex
183	LH_Default_PFC_18	7Networks_LH_Default_PFC_18	L	Default	cortex
184	LH_Default_PFC_19	7Networks_LH_Default_PFC_19	L	Default	cortex
185	LH_Default_PFC_20	7Networks_LH_Default_PFC_20	L	Default	cortex
186	LH_Default_PFC_21	7Networks_LH_Default_PFC_21	L	Default	cortex
187	LH_Default_PFC_22	7Networks_LH_Default_PFC_22	L	Default	cortex
188	LH_Default_PFC_23	7Networks_LH_Default_PFC_23	L	Default	cortex
189	LH_Default_PFC_24	7Networks_LH_Default_PFC_24	L	Default	cortex
190	LH_Default_pCunPCC_1	7Networks_LH_Default_pCunPCC_1	L	Default	cortex
191	LH_Default_pCunPCC_2	7Networks_LH_Default_pCunPCC_2	L	Default	cortex
192	LH_Default_pCunPCC_3	7Networks_LH_Default_pCunPCC_3	L	Default	cortex
193	LH_Default_pCunPCC_4	7Networks_LH_Default_pCunPCC_4	L	Default	cortex
194	LH_Default_pCunPCC_5	7Networks_LH_Default_pCunPCC_5	L	Default	cortex
195	LH_Default_pCunPCC_6	7Networks_LH_Default_pCunPCC_6	L	Default	cortex
196	LH_Default_pCunPCC_7	7Networks_LH_Default_pCunPCC_7	L	Default	cortex
197	LH_Default_pCunPCC_8	7Networks_LH_Default_pCunPCC_8	L	Default	cortex
198	LH_Default_pCunPCC_9	7Networks_LH_Default_pCunPCC_9	L	Default	cortex
199	LH_Default_pCunPCC_10	7Networks_LH_Default_pCunPCC_10	L	Default	cortex
200	LH_Default_pCunPCC_11	7Networks_LH_Default_pCunPCC_11	L	Default	cortex
201	RH_Vis_1	7Networks_RH_Vis_1	R	Vis	cortex
202	RH_Vis_2	7Networks_RH_Vis_2	R	Vis	cortex
203	RH_Vis_3	7Networks_RH_Vis_3	R	Vis	cortex
204	RH_Vis_4	7Networks_RH_Vis_4	R	Vis	cortex
205	RH_Vis_5	7Networks_RH_Vis_5	R	Vis	cortex
206	RH_Vis_6	7Networks_RH_Vis_6	R	Vis	cortex
207	RH_Vis_7	7Networks_RH_Vis_7	R	Vis	cortex
208	RH_Vis_8	7Networks_RH_Vis_8	R	Vis	cortex
209	RH_Vis_9	7Networks_RH_Vis_9	R	Vis	cortex
210	RH_Vis_10	7Networks_RH_Vis_10	R	Vis	cortex
211	RH_Vis_11	7Networks_RH_Vis_11	R	Vis	cortex
212	RH_Vis_12	7Networks_RH_Vis_12	R	Vis	cortex
213	RH_Vis_13	7Networks_RH_Vis_13	R	Vis	cortex
214	RH_Vis_14	7Networks_RH_Vis_14	R	Vis	cortex
215	RH_Vis_15	7Networks_RH_Vis_15	R	Vis	cortex
216	RH_Vis_16	7Networks_RH_Vis_16	R	Vis	cortex
217	RH_Vis_17	7Networks_RH_Vis_17	R	Vis	cortex
218	RH_Vis_18	7Networks_RH_Vis_18	R	Vis	cortex
219	RH_Vis_19	7Networks_RH_Vis_19	R	Vis	cortex
220	RH_Vis_20	7Networks_RH_Vis_20	R	Vis	cortex
221	RH_Vis_21	7Networks_RH_Vis_21	R	Vis	cortex
222	RH_Vis_22	7Networks_RH_Vis_22	R	Vis	cortex
223	RH_Vis_23	7Networks_RH_Vis_23	R	Vis	cortex
224	RH_Vis_24	7Networks_RH_Vis_24	R	Vis	cortex
225	RH_Vis_25	7Networks_RH_Vis_25	R	Vis	cortex
226	RH_Vis_26	7Networks_RH_Vis_26	R	Vis	cortex
227	RH_Vis_27	7Networks_RH_Vis_27	R	Vis	cortex
228	RH_Vis_28	7Networks_RH_Vis_28	R	Vis	cortex
229	RH_Vis_29	7Networks_RH_Vis_29	R	Vis	cortex
230	RH_Vis_30	7Networks_RH_Vis_30	R	Vis	cortex
231	RH_SomMot_1	7Networks_RH_SomMot_1	R	SomMot	cortex
232	RH_SomMot_2	7Networks_RH_SomMot_2	R	SomMot	cortex
233	RH_SomMot_3	7Networks_RH_SomMot_3	R	SomMot	cortex
234	RH_SomMot_4	7Networks_RH_SomMot_4	R	SomMot	cortex
235	RH_SomMot_5	7Networks_RH_SomMot_5	R	SomMot	cortex
236	RH_SomMot_6	7Networks_RH_SomMot_6	R	SomMot	cortex
237	RH_SomMot_7	7Networks_RH_SomMot_7	R	SomMot	cortex
238	RH_SomMot_8	7Networks_RH_SomMot_8	R	SomMot	cortex
239	RH_SomMot_9	7Networks_RH_SomMot_9	R	SomMot	cortex
240	RH_SomMot_10	7Networks_RH_SomMot_10	R	SomMot	cortex
241	RH_SomMot_11	7Networks_RH_SomMot_11	R	SomMot	cortex
242	RH_SomMot_12	7Networks_RH_SomMot_12	R	SomMot	cortex
243	RH_SomMot_13	7Networks_RH_SomMot_13	R	SomMot	cortex
244	RH_SomMot_14	7Networks_RH_SomMot_14	R	SomMot	cortex
245	RH_SomMot_15	7Networks_RH_SomMot_15	R	SomMot	cortex
246	RH_SomMot_16	7Networks_RH_SomMot_16	R	SomMot	cortex
247	RH_SomMot_17	7Networks_RH_SomMot_17	R	SomMot	cortex
248	RH_SomMot_18	7Networks_RH_SomMot_18	R	SomMot	cortex
249	RH_SomMot_19	7Networks_RH_SomMot_19	R	SomMot	cortex
250	RH_SomMot_20	7Networks_RH_SomMot_20	R	SomMot	cortex
251	RH_SomMot_21	7Networks_RH_SomMot_21	R	SomMot	cortex
252	RH_SomMot_22	7Networks_RH_SomMot_22	R	SomMot	cortex
253	RH_SomMot_23	7Networks_RH_SomMot_23	R	SomMot	cortex
254	RH_SomMot_24	7Networks_RH_SomMot_24	R	SomMot	cortex
255	RH_SomMot_25	7Networks_RH_SomMot_25	R	SomMot	cortex
256	RH_SomMot_26	7Networks_RH_SomMot_26	R	SomMot	cortex
257	RH_SomMot_27	7Networks_RH_SomMot_27	R	SomMot	cortex
258	RH_SomMot_28	7Networks_RH_SomMot_28	R	SomMot	cortex
259	RH_SomMot_29	7Networks_RH_SomMot_29	R	SomMot	cortex
260	RH_SomMot_30	7Networks_RH_SomMot_30	R	SomMot	cortex
261	RH_SomMot_31	7Networks_RH_SomMot_31	R	SomMot	cortex
262	RH_SomMot_32	7Networks_RH_SomMot_32	R	SomMot	cortex
263	RH_SomMot_33	7Networks_RH_SomMot_33	R	SomMot	cortex
264	RH_SomMot_34	7Networks_RH_SomMot_34	R	SomMot	cortex
265	RH_SomMot_35	7Networks_RH_SomMot_35	R	SomMot	cortex
266	RH_SomMot_36	7Networks_RH_SomMot_36	R	SomMot	cortex
267	RH_SomMot_37	7Networks_RH_SomMot_37	R	SomMot	cortex
268	RH_SomMot_38	7Networks_RH_SomMot_38	R	SomMot	cortex
269	RH_SomMot_39	7Networks_RH_SomMot_39	R	SomMot	cortex
270	RH_SomMot_40	7Networks_RH_SomMot_40	R	SomMot	cortex
271	RH_DorsAttn_Post_1	7Networks_RH_DorsAttn_Post_1	R	DorsAttn	cortex
272	RH_DorsAttn_Post_2	7Networks_RH_DorsAttn_Post_2	R	DorsAttn	cortex
273	RH_DorsAttn_Post_3	7Networks_RH_DorsAttn_Post_3	R	DorsAttn	cortex
274	RH_DorsAttn_Post_4	7Networks_RH_DorsAttn_Post_4	R	DorsAttn	cortex
275	RH_DorsAttn_Post_5	7Networks_RH_DorsAttn_Post_5	R	DorsAttn	cortex
276	RH_DorsAttn_Post_6	7Networks_RH_DorsAttn_Post_6	R	DorsAttn	cortex
277	RH_DorsAttn_Post_7	7Networks_RH_DorsAttn_Post_7	R	DorsAttn	cortex
278	RH_DorsAttn_Post_8	7Networks_RH_DorsAttn_Post_8	R	DorsAttn	cortex
279	RH_DorsAttn_Post_9	7Networks_RH_DorsAttn_Post_9	R	DorsAttn	cortex
280	RH_DorsAttn_Post_10	7Networks_RH_DorsAttn_Post_10	R	DorsAttn	cortex
281	RH_DorsAttn_Post_11	7Networks_RH_DorsAttn_Post_11	R	DorsAttn	cortex
282	RH_DorsAttn_Post_12	7Networks_RH_DorsAttn_Post_12	R	DorsAttn	cortex
283	RH_DorsAttn_Post_13	7Networks_RH_DorsAttn_Post_13	R	DorsAttn	cortex
284	RH_DorsAttn_Post_14	7Networks_RH_DorsAttn_Post_14	R	DorsAttn	cortex
285	RH_DorsAttn_Post_15	7Networks_RH_DorsAttn_Post_15	R	DorsAttn	cortex
286	RH_DorsAttn_Post_16	7Networks_RH_DorsAttn_Post_16	R	DorsAttn	cortex
287	RH_DorsAttn_Post_17	7Networks_RH_DorsAttn_Post_17	R	DorsAttn	cortex
288	RH_DorsAttn_Post_18	7Networks_RH_DorsAttn_Post_18	R	DorsAttn	cortex
289	RH_DorsAttn_Post_19	7Networks_RH_DorsAttn_Post_19	R	DorsAttn	cortex
290	RH_DorsAttn_FEF_1	7Networks_RH_DorsAttn_FEF_1	R	DorsAttn	cortex
291	RH_DorsAttn_FEF_2	7Networks_RH_DorsAttn_FEF_2	R	DorsAttn	cortex
292	RH_DorsAttn_FEF_3	7Networks_RH_DorsAttn_FEF_3	R	DorsAttn	cortex
293	RH_DorsAttn_PrCv_1	7Networks_RH_DorsAttn_PrCv_1	R	DorsAttn	cortex
294	RH_SalVentAttn_TempOccPar_1	7Networks_RH_SalVentAttn_TempOccPar_1	R	SalVentAttn	cortex
295	RH_SalVentAttn_TempOccPar_2	7Networks_RH_SalVentAttn_TempOccPar_2	R	SalVentAttn	cortex
296	RH_SalVentAttn_TempOccPar_3	7Networks_RH_SalVentAttn_TempOccPar_3	R	SalVentAttn	cortex
297	RH_SalVentAttn_TempOccPar_4	7Networks_RH_SalVentAttn_TempOccPar_4	R	SalVentAttn	cortex
298	RH_SalVentAttn_TempOccPar_5	7Networks_RH_SalVentAttn_TempOccPar_5	R	SalVentAttn	cortex
299	RH_SalVentAttn_TempOccPar_6	7Networks_RH_SalVentAttn_TempOccPar_6	R	SalVentAttn	cortex
300	RH_SalVentAttn_TempOccPar_7	7Networks_RH_SalVentAttn_TempOccPar_7	R	SalVentAttn	cortex
301	RH_SalVentAttn_PrC_1	7Networks_RH_SalVentAttn_PrC_1	R	SalVentAttn	cortex
302	RH_SalVentAttn_FrOperIns_1	7Networks_RH_SalVentAttn_FrOperIns_1	R	SalVentAttn	cortex
303	RH_SalVentAttn_FrOperIns_2	7Networks_RH_SalVentAttn_FrOperIns_2	R	SalVentAttn	cortex
304	RH_SalVentAttn_FrOperIns_3	7Networks_RH_SalVentAttn_FrOperIns_3	R	SalVentAttn	cortex
305	RH_SalVentAttn_FrOperIns_4	7Networks_RH_SalVentAttn_FrOperIns_4	R	SalVentAttn	cortex
306	RH_SalVentAttn_FrOperIns_5	7Networks_RH_SalVentAttn_FrOperIns_5	R	SalVentAttn	cortex
307	RH_SalVentAttn_FrOperIns_6	7Networks_RH_SalVentAttn_FrOperIns_6	R	SalVentAttn	cortex
308	RH_SalVentAttn_FrOperIns_7	7Networks_RH_SalVentAttn_FrOperIns_7	R	SalVentAttn	cortex
309	RH_SalVentAttn_FrOperIns_8	7Networks_RH_SalVentAttn_FrOperIns_8	R	SalVentAttn	cortex
310	RH_SalVentAttn_PFCl_1	7Networks_RH_SalVentAttn_PFCl_1	R	SalVentAttn	cortex
311	RH_SalVentAttn_Med_1	7Networks_RH_SalVentAttn_Med_1	R	SalVentAttn	cortex
312	RH_SalVentAttn_Med_2	7Networks_RH_SalVentAttn_Med_2	R	SalVentAttn	cortex
313	RH_SalVentAttn_Med_3	7Networks_RH_SalVentAttn_Med_3	R	SalVentAttn	cortex
314	RH_SalVentAttn_Med_4	7Networks_RH_SalVentAttn_Med_4	R	SalVentAttn	cortex
315	RH_SalVentAttn_Med_5	7Networks_RH_SalVentAttn_Med_5	R	SalVentAttn	cortex
316	RH_SalVentAttn_Med_6	7Networks_RH_SalVentAttn_Med_6	R	SalVentAttn	cortex
317	RH_SalVentAttn_Med_7	7Networks_RH_SalVentAttn_Med_7	R	SalVentAttn	cortex
318	RH_SalVentAttn_Med_8	7Networks_RH_SalVentAttn_Med_8	R	SalVentAttn	cortex
319	RH_Limbic_OFC_1	7Networks_RH_Limbic_OFC_1	R	Limbic	cortex
320	RH_Limbic_OFC_2	7Networks_RH_Limbic_OFC_2	R	Limbic	cortex
321	RH_Limbic_OFC_3	7Networks_RH_Limbic_OFC_3	R	Limbic	cortex
