index	label	name	hemisphere	network	component
324	LH_Default_Par_5	7Networks_LH_Default_Par_5	L	Default	cortex
325	LH_Default_Par_6	7Networks_LH_Default_Par_6	L	Default	cortex
326	LH_Default_Par_7	7Networks_LH_Default_Par_7	L	Default	cortex
327	LH_Default_Par_8	7Networks_LH_Default_Par_8	L	Default	cortex
328	LH_Default_Par_9	7Networks_LH_Default_Par_9	L	Default	cortex
329	LH_Default_Par_10	7Networks_LH_Default_Par_10	L	Default	cortex
330	LH_Default_Par_11	7Networks_LH_Default_Par_11	L	Default	cortex
331	LH_Default_Par_12	7Networks_LH_Default_Par_12	L	Default	cortex
332	LH_Default_Par_13	7Networks_LH_Default_Par_13	L	Default	cortex
333	LH_Default_PFC_1	7Networks_LH_Default_PFC_1	L	Default	cortex
334	LH_Default_PFC_2	7Networks_LH_Default_PFC_2	L	Default	cortex
335	LH_Default_PFC_3	7Networks_LH_Default_PFC_3	L	Default	cortex
336	LH_Default_PFC_4	7Networks_LH_Default_PFC_4	L	Default	cortex
337	LH_Default_PFC_5	7Networks_LH_Default_PFC_5	L	Default	cortex
338	LH_Default_PFC_6	7Networks_LH_Default_PFC_6	L	Default	cortex
339	LH_Default_PFC_7	7Networks_LH_Default_PFC_7	L	Default	cortex
340	LH_Default_PFC_8	7Networks_LH_Default_PFC_8	L	Default	cortex
341	LH_Default_PFC_9	7Networks_LH_Default_PFC_9	L	Default	cortex
342	LH_Default_PFC_10	7Networks_LH_Default_PFC_10	L	Default	cortex
343	LH_Default_PFC_11	7Networks_LH_Default_PFC_11	L	Default	cortex
344	LH_Default_PFC_12	7Networks_LH_Default_PFC_12	L	Default	cortex
345	LH_Default_PFC_13	7Networks_LH_Default_PFC_13	L	Default	cortex
346	LH_Default_PFC_14	7Networks_LH_Default_PFC_14	L	Default	cortex
347	LH_Default_PFC_15	7Networks_LH_Default_PFC_15	L	Default	cortex
348	LH_Default_PFC_16	7Networks_LH_Default_PFC_16	L	Default	cortex
349	LH_Default_PFC_17	7Networks_LH_Default_PFC_17	L	Default	cortex
350	LH_Default_PFC_18	7Networks_LH_Default_PFC_18	L	Default	cortex
351	LH_Default_PFC_19	7Networks_LH_Default_PFC_19	L	Default	cortex
352	LH_Default_PFC_20	7Networks_LH_Default_PFC_20	L	Default	cortex
353	LH_Default_PFC_21	7Networks_LH_Default_PFC_21	L	Default	cortex
354	LH_Default_PFC_22	7Networks_LH_Default_PFC_22	L	Default	cortex
355	LH_Default_PFC_23	7Networks_LH_Default_PFC_23	L	Default	cortex
356	LH_Default_PFC_24	7Networks_LH_Default_PFC_24	L	Default	cortex
357	LH_Default_PFC_25	7Networks_LH_Default_PFC_25	L	Default	cortex
358	LH_Default_PFC_26	7Networks_LH_Default_PFC_26	L	Default	cortex
359	LH_Default_PFC_27	7Networks_LH_Default_PFC_27	L	Default	cortex
360	LH_Default_PFC_28	7Networks_LH_Default_PFC_28	L	Default	cortex
361	LH_Default_PFC_29	7Networks_LH_Default_PFC_29	L	Default	cortex
362	LH_Default_PFC_30	7Networks_LH_Default_PFC_30	L	Default	cortex
363	LH_Default_PFC_31	7Networks_LH_Default_PFC_31	L	Default	cortex
364	LH_Default_PFC_32	7Networks_LH_Default_PFC_32	L	Default	cortex
365	LH_Default_PFC_33	7Networks_LH_Default_PFC_33	L	Default	cortex
366	LH_Default_PFC_34	7Networks_LH_Default_PFC_34	L	Default	cortex
367	LH_Default_PFC_35	7Networks_LH_Default_PFC_35	L	Default	cortex
368	LH_Default_PFC_36	7Networks_LH_Default_PFC_36	L	Default	cortex
369	LH_Default_PFC_37	7Networks_LH_Default_PFC_37	L	Default	cortex
370	LH_Default_PFC_38	7Networks_LH_Default_PFC_38	L	Default	cortex
371	LH_Default_PFC_39	7Networks_LH_Default_PFC_39	L	Default	cortex
372	LH_Default_PFC_40	7Networks_LH_Default_PFC_40	L	Default	cortex
373	LH_Default_pCunPCC_1	7Networks_LH_Default_pCunPCC_1	L	Default	cortex
374	LH_Default_pCunPCC_2	7Networks_LH_Default_pCunPCC_2	L	Default	cortex
375	LH_Default_pCunPCC_3	7Networks_LH_Default_pCunPCC_3	L	Default	cortex
376	LH_Default_pCunPCC_4	7Networks_LH_Default_pCunPCC_4	L	Default	cortex
377	LH_Default_pCunPCC_5	7Networks_LH_Default_pCunPCC_5	L	Default	cortex
378	LH_Default_pCunPCC_6	7Networks_LH_Default_pCunPCC_6	L	Default	cortex
379	LH_Default_pCunPCC_7	7Networks_LH_Default_pCunPCC_7	L	Default	cortex
380	LH_Default_pCunPCC_8	7Networks_LH_Default_pCunPCC_8	L	Default	cortex
381	LH_Default_pCunPCC_9	7Networks_LH_Default_pCunPCC_9	L	Default	cortex
382	LH_Default_pCunPCC_10	7Networks_LH_Default_pCunPCC_10	L	Default	cortex
383	LH_Default_pCunPCC_11	7Networks_LH_Default_pCunPCC_11	L	Default	cortex
384	LH_Default_pCunPCC_12	7Networks_LH_Default_pCunPCC_12	L	Default	cortex
385	LH_Default_pCunPCC_13	7Networks_LH_Default_pCunPCC_13	L	Default	cortex
386	LH_Default_pCunPCC_14	7Networks_LH_Default_pCunPCC_14	L	Default	cortex
387	LH_Default_pCunPCC_15	7Networks_LH_Default_pCunPCC_15	L	Default	cortex
388	LH_Default_pCunPCC_16	7Networks_LH_Default_pCunPCC_16	L	Default	cortex
389	LH_Default_pCunPCC_17	7Networks_LH_Default_pCunPCC_17	L	Default	cortex
390	LH_Default_pCunPCC_18	7Networks_LH_Default_pCunPCC_18	L	Default	cortex
391	LH_Default_pCunPCC_19	7Networks_LH_Default_pCunPCC_19	L	Default	cortex
392	LH_Default_pCunPCC_20	7Networks_LH_Default_pCunPCC_20	L	Default	cortex
393	LH_Default_pCunPCC_21	7Networks_LH_Default_pCunPCC_21	L	Default	cortex
394	LH_Default_pCunPCC_22	7Networks_LH_Default_pCunPCC_22	L	Default	cortex
395	LH_Default_pCunPCC_23	7Networks_LH_Default_pCunPCC_23	L	Default	cortex
396	LH_Default_pCunPCC_24	7Networks_LH_Default_pCunPCC_24	L	Default	cortex
397	LH_Default_pCunPCC_25	7Networks_LH_Default_pCunPCC_25	L	Default	cortex
398	LH_Default_pCunPCC_26	7Networks_LH_Default_pCunPCC_26	L	Default	cortex
399	LH_Default_pCunPCC_27	7Networks_LH_Default_pCunPCC_27	L	Default	cortex
400	LH_Default_PHC_1	7Networks_LH_Default_PHC_1	L	Default	cortex
401	RH_Vis_1	7Networks_RH_Vis_1	R	Vis	cortex
402	RH_Vis_2	7Networks_RH_Vis_2	R	Vis	cortex
403	RH_Vis_3	7Networks_RH_Vis_3	R	Vis	cortex
404	RH_Vis_4	7Networks_RH_Vis_4	R	Vis	cortex
405	RH_Vis_5	7Networks_RH_Vis_5	R	Vis	cortex
406	RH_Vis_6	7Networks_RH_Vis_6	R	Vis	cortex
407	RH_Vis_7	7Networks_RH_Vis_7	R	Vis	cortex
408	RH_Vis_8	7Networks_RH_Vis_8	R	Vis	cortex
409	RH_Vis_9	7Networks_RH_Vis_9	R	Vis	cortex
410	RH_Vis_10	7Networks_RH_Vis_10	R	Vis	cortex
411	RH_Vis_11	7Networks_RH_Vis_11	R	Vis	cortex
412	RH_Vis_12	7Networks_RH_Vis_12	R	Vis	cortex
413	RH_Vis_13	7Networks_RH_Vis_13	R	Vis	cortex
414	RH_Vis_14	7Networks_RH_Vis_14	R	Vis	cortex
415	RH_Vis_15	7Networks_RH_Vis_15	R	Vis	cortex
416	RH_Vis_16	7Networks_RH_Vis_16	R	Vis	cortex
417	RH_Vis_17	7Networks_RH_Vis_17	R	Vis	cortex
418	RH_Vis_18	7Networks_RH_Vis_18	R	Vis	cortex
419	RH_Vis_19	7Networks_RH_Vis_19	R	Vis	cortex
420	RH_Vis_20	7Networks_RH_Vis_20	R	Vis	cortex
421	RH_Vis_21	7Networks_RH_Vis_21	R	Vis	cortex
422	RH_Vis_22	7Networks_RH_Vis_22	R	Vis	cortex
423	RH_Vis_23	7Networks_RH_Vis_23	R	Vis	cortex
424	RH_Vis_24	7Networks_RH_Vis_24	R	Vis	cortex
425	RH_Vis_25	7Networks_RH_Vis_25	R	Vis	cortex
426	RH_Vis_26	7Networks_RH_Vis_26	R	Vis	cortex
427	RH_Vis_27	7Networks_RH_Vis_27	R	Vis	cortex
428	RH_Vis_28	7Networks_RH_Vis_28	R	Vis	cortex
429	RH_Vis_29	7Networks_RH_Vis_29	R	Vis	cortex
430	RH_Vis_30	7Networks_RH_Vis_30	R	Vis	cortex
431	RH_Vis_31	7Networks_RH_Vis_31	R	Vis	cortex
432	RH_Vis_32	7Networks_RH_Vis_32	R	Vis	cortex
433	RH_Vis_33	7Networks_RH_Vis_33	R	Vis	cortex
434	RH_Vis_34	7Networks_RH_Vis_34	R	Vis	cortex
435	RH_Vis_35	7Networks_RH_Vis_35	R	Vis	cortex
436	RH_Vis_36	7Networks_RH_Vis_36	R	Vis	cortex
437	RH_Vis_37	7Networks_RH_Vis_37	R	Vis	cortex
438	RH_Vis_38	7Networks_RH_Vis_38	R	Vis	cortex
439	RH_Vis_39	7Networks_RH_Vis_39	R	Vis	cortex
440	RH_Vis_40	7Networks_RH_Vis_40	R	Vis	cortex
441	RH_Vis_41	7Networks_RH_Vis_41	R	Vis	cortex
442	RH_Vis_42	7Networks_RH_Vis_42	R	Vis	cortex
443	RH_Vis_43	7Networks_RH_Vis_43	R	Vis	cortex
444	RH_Vis_44	7Networks_RH_Vis_44	R	Vis	cortex
445	RH_Vis_45	7Networks_RH_Vis_45	R	Vis	cortex
446	RH_Vis_46	7Networks_RH_Vis_46	R	Vis	cortex
447	RH_Vis_47	7Networks_RH_Vis_47	R	Vis	cortex
448	RH_Vis_48	7Networks_RH_Vis_48	R	Vis	cortex
449	RH_Vis_49	7Networks_RH_Vis_49	R	Vis	cortex
450	RH_Vis_50	7Networks_RH_Vis_50	R	Vis	cortex
451	RH_Vis_51	7Networks_RH_Vis_51	R	Vis	cortex
452	RH_Vis_52	7Networks_RH_Vis_52	R	Vis	cortex
453	RH_Vis_53	7Networks_RH_Vis_53	R	Vis	cortex
454	RH_Vis_54	7Networks_RH_Vis_54	R	Vis	cortex
455	RH_Vis_55	7Networks_RH_Vis_55	R	Vis	cortex
456	RH_Vis_56	7Networks_RH_Vis_56	R	Vis	cortex
457	RH_Vis_57	7Networks_RH_Vis_57	R	Vis	cortex
458	RH_Vis_58	7Networks_RH_Vis_58	R	Vis	cortex
459	RH_Vis_59	7Networks_RH_Vis_59	R	Vis	cortex
460	RH_Vis_60	7Networks_RH_Vis_60	R	Vis	cortex
461	RH_Vis_61	7Networks_RH_Vis_61	R	Vis	cortex
462	RH_Vis_62	7Networks_RH_Vis_62	R	Vis	cortex
463	RH_Vis_63	7Networks_RH_Vis_63	R	Vis	cortex
464	RH_Vis_64	7Networks_RH_Vis_64	R	Vis	cortex
465	RH_Vis_65	7Networks_RH_Vis_65	R	Vis	cortex
466	RH_Vis_66	7Networks_RH_Vis_66	R	Vis	cortex
467	RH_Vis_67	7Networks_RH_Vis_67	R	Vis	cortex
468	RH_SomMot_1	7Networks_RH_SomMot_1	R	SomMot	cortex
469	RH_SomMot_2	7Networks_RH_SomMot_2	R	SomMot	cortex
470	RH_SomMot_3	7Networks_RH_SomMot_3	R	SomMot	cortex
471	RH_SomMot_4	7Networks_RH_SomMot_4	R	SomMot	cortex
472	RH_SomMot_5	7Networks_RH_SomMot_5	R	SomMot	cortex
473	RH_SomMot_6	7Networks_RH_SomMot_6	R	SomMot	cortex
474	RH_SomMot_7	7Networks_RH_SomMot_7	R	SomMot	cortex
475	RH_SomMot_8	7Networks_RH_SomMot_8	R	SomMot	cortex
476	RH_SomMot_9	7Networks_RH_SomMot_9	R	SomMot	cortex
477	RH_SomMot_10	7Networks_RH_SomMot_10	R	SomMot	cortex
478	RH_SomMot_11	7Networks_RH_SomMot_11	R	SomMot	cortex
479	RH_SomMot_12	7Networks_RH_SomMot_12	R	SomMot	cortex
480	RH_SomMot_13	7Networks_RH_SomMot_13	R	SomMot	cortex
481	RH_SomMot_14	7Networks_RH_SomMot_14	R	SomMot	cortex
482	RH_SomMot_15	7Networks_RH_SomMot_15	R	SomMot	cortex
483	RH_SomMot_16	7Networks_RH_SomMot_16	R	SomMot	cortex
484	RH_SomMot_17	7Networks_RH_SomMot_17	R	SomMot	cortex
485	RH_SomMot_18	7Networks_RH_SomMot_18	R	SomMot	cortex
486	RH_SomMot_19	7Networks_RH_SomMot_19	R	SomMot	cortex
487	RH_SomMot_20	7Networks_RH_SomMot_20	R	SomMot	cortex
488	RH_SomMot_21	7Networks_RH_SomMot_21	R	SomMot	cortex
489	RH_SomMot_22	7Networks_RH_SomMot_22	R	SomMot	cortex
490	RH_SomMot_23	7Networks_RH_SomMot_23	R	SomMot	cortex
491	RH_SomMot_24	7Networks_RH_SomMot_24	R	SomMot	cortex
492	RH_SomMot_25	7Networks_RH_SomMot_25	R	SomMot	cortex
493	RH_SomMot_26	7Networks_RH_SomMot_26	R	SomMot	cortex
494	RH_SomMot_27	7Networks_RH_SomMot_27	R	SomMot	cortex
495	RH_SomMot_28	7Networks_RH_SomMot_28	R	SomMot	cortex
496	RH_SomMot_29	7Networks_RH_SomMot_29	R	SomMot	cortex
497	RH_SomMot_30	7Networks_RH_SomMot_30	R	SomMot	cortex
498	RH_SomMot_31	7Networks_RH_SomMot_31	R	SomMot	cortex
499	RH_SomMot_32	7Networks_RH_SomMot_32	R	SomMot	cortex
500	RH_SomMot_33	7Networks_RH_SomMot_33	R	SomMot	cortex
501	RH_SomMot_34	7Networks_RH_SomMot_34	R	SomMot	cortex
502	RH_SomMot_35	7Networks_RH_SomMot_35	R	SomMot	cortex
503	RH_SomMot_36	7Networks_RH_SomMot_36	R	SomMot	cortex
504	RH_SomMot_37	7Networks_RH_SomMot_37	R	SomMot	cortex
505	RH_SomMot_38	7Networks_RH_SomMot_38	R	SomMot	cortex
506	RH_SomMot_39	7Networks_RH_SomMot_39	R	SomMot	cortex
507	RH_SomMot_40	7Networks_RH_SomMot_40	R	SomMot	cortex
508	RH_SomMot_41	7Networks_RH_SomMot_41	R	SomMot	cortex
509	RH_SomMot_42	7Networks_RH_SomMot_42	R	SomMot	cortex
510	RH_SomMot_43	7Networks_RH_SomMot_43	R	SomMot	cortex
511	RH_SomMot_44	7Networks_RH_SomMot_44	R	SomMot	cortex
512	RH_SomMot_45	7Networks_RH_SomMot_45	R	SomMot	cortex
513	RH_SomMot_46	7Networks_RH_SomMot_46	R	SomMot	cortex
514	RH_SomMot_47	7Networks_RH_SomMot_47	R	SomMot	cortex
515	RH_SomMot_48	7Networks_RH_SomMot_48	R	SomMot	cortex
516	RH_SomMot_49	7Networks_RH_SomMot_49	R	SomMot	cortex
517	RH_SomMot_50	7Networks_RH_SomMot_50	R	SomMot	cortex
518	RH_SomMot_51	7Networks_RH_SomMot_51	R	SomMot	cortex
519	RH_SomMot_52	7Networks_RH_SomMot_52	R	SomMot	cortex
520	RH_SomMot_53	7Networks_RH_SomMot_53	R	SomMot	cortex
521	RH_SomMot_54	7Networks_RH_SomMot_54	R	SomMot	cortex
522	RH_SomMot_55	7Networks_RH_SomMot_55	R	SomMot	cortex
523	RH_SomMot_56	7Networks_RH_SomMot_56	R	SomMot	cortex
524	RH_SomMot_57	7Networks_RH_SomMot_57	R	SomMot	cortex
525	RH_SomMot_58	7Networks_RH_SomMot_58	R	SomMot	cortex
526	RH_SomMot_59	7Networks_RH_SomMot_59	R	SomMot	cortex
527	RH_SomMot_60	7Networks_RH_SomMot_60	R	SomMot	cortex
528	RH_SomMot_61	7Networks_RH_SomMot_61	R	SomMot	cortex
529	RH_SomMot_62	7Networks_RH_SomMot_62	R	SomMot	cortex
530	RH_SomMot_63	7Networks_RH_SomMot_63	R	SomMot	cortex
531	RH_SomMot_64	7Networks_RH_SomMot_64	R	SomMot	cortex
532	RH_SomMot_65	7Networks_RH_SomMot_65	R	SomMot	cortex
533	RH_SomMot_66	7Networks_RH_SomMot_66	R	SomMot	cortex
534	RH_SomMot_67	7Networks_RH_SomMot_67	R	SomMot	cortex
535	RH_SomMot_68	7Networks_RH_SomMot_68	R	SomMot	cortex
536	RH_SomMot_69	7Networks_RH_SomMot_69	R	SomMot	cortex
537	RH_SomMot_70	7Networks_RH_SomMot_70	R	SomMot	cortex
538	RH_SomMot_71	7Networks_RH_SomMot_71	R	SomMot	cortex
539	RH_SomMot_72	7Networks_RH_SomMot_72	R	SomMot	cortex
540	RH_SomMot_73	7Networks_RH_SomMot_73	R	SomMot	cortex
541	RH_SomMot_74	7Networks_RH_SomMot_74	R	SomMot	cortex
542	RH_SomMot_75	7Networks_RH_SomMot_75	R	SomMot	cortex
543	RH_SomMot_76	7Networks_RH_SomMot_76	R	SomMot	cortex
544	RH_DorsAttn_Post_1	7Networks_RH_DorsAttn_Post_1	R	DorsAttn	cortex
545	RH_DorsAttn_Post_2	7Networks_RH_DorsAttn_Post_2	R	DorsAttn	cortex
546	RH_DorsAttn_Post_3	7Networks_RH_DorsAttn_Post_3	R	DorsAttn	cortex
547	RH_DorsAttn_Post_4	7Networks_RH_DorsAttn_Post_4	R	DorsAttn	cortex
548	RH_DorsAttn_Post_5	7Networks_RH_DorsAttn_Post_5	R	DorsAttn	cortex
549	RH_DorsAttn_Post_6	7Networks_RH_DorsAttn_Post_6	R	DorsAttn	cortex
550	RH_DorsAttn_Post_7	7Networks_RH_DorsAttn_Post_7	R	DorsAttn	cortex
551	RH_DorsAttn_Post_8	7Networks_RH_DorsAttn_Post_8	R	DorsAttn	cortex
552	RH_DorsAttn_Post_9	7Networks_RH_DorsAttn_Post_9	R	DorsAttn	cortex
553	RH_DorsAttn_Post_10	7Networks_RH_DorsAttn_Post_10	R	DorsAttn	cortex
554	RH_DorsAttn_Post_11	7Networks_RH_DorsAttn_Post_11	R	DorsAttn	cortex
555	RH_DorsAttn_Post_12	7Networks_RH_DorsAttn_Post_12	R	DorsAttn	cortex
556	RH_DorsAttn_Post_13	7Networks_RH_DorsAttn_Post_13	R	DorsAttn	cortex
557	RH_DorsAttn_Post_14	7Networks_RH_DorsAttn_Post_14	R	DorsAttn	cortex
558	RH_DorsAttn_Post_15	7Networks_RH_DorsAttn_Post_15	R	DorsAttn	cortex
559	RH_DorsAttn_Post_16	7Networks_RH_DorsAttn_Post_16	R	DorsAttn	cortex
560	RH_DorsAttn_Post_17	7Networks_RH_DorsAttn_Post_17	R	DorsAttn	cortex
561	RH_DorsAttn_Post_18	7Networks_RH_DorsAttn_Post_18	R	DorsAttn	cortex
562	RH_DorsAttn_Post_19	7Networks_RH_DorsAttn_Post_19	R	DorsAttn	cortex
563	RH_DorsAttn_Post_20	7Networks_RH_DorsAttn_Post_20	R	DorsAttn	cortex
564	RH_DorsAttn_Post_21	7Networks_RH_DorsAttn_Post_21	R	DorsAttn	cortex
565	RH_DorsAttn_Post_22	7Networks_RH_DorsAttn_Post_22	R	DorsAttn	cortex
566	RH_DorsAttn_Post_23	7Networks_RH_DorsAttn_Post_23	R	DorsAttn	cortex
567	RH_DorsAttn_Post_24	7Networks_RH_DorsAttn_Post_24	R	DorsAttn	cortex
568	RH_DorsAttn_Post_25	7Networks_RH_DorsAttn_Post_25	R	DorsAttn	cortex
569	RH_DorsAttn_Post_26	7Networks_RH_DorsAttn_Post_26	R	DorsAttn	cortex
570	RH_DorsAttn_Post_27	7Networks_RH_DorsAttn_Post_27	R	DorsAttn	cortex
571	RH_DorsAttn_Post_28	7Networks_RH_DorsAttn_Post_28	R	DorsAttn	cortex
572	RH_DorsAttn_Post_29	7Networks_RH_DorsAttn_Post_29	R	DorsAttn	cortex
573	RH_DorsAttn_Post_30	7Networks_RH_DorsAttn_Post_30	R	DorsAttn	cortex
574	RH_DorsAttn_Post_31	7Networks_RH_DorsAttn_Post_31	R	DorsAttn	cortex
575	RH_DorsAttn_Post_32	7Networks_RH_DorsAttn_Post_32	R	DorsAttn	cortex
576	RH_DorsAttn_Post_33	7Networks_RH_DorsAttn_Post_33	R	DorsAttn	cortex
577	RH_DorsAttn_Post_34	7Networks_RH_DorsAttn_Post_34	R	DorsAttn	cortex
578	RH_DorsAttn_Post_35	7Networks_RH_DorsAttn_Post_35	R	DorsAttn	cortex
579	RH_DorsAttn_Post_36	7Networks_RH_DorsAttn_Post_36	R	DorsAttn	cortex
580	RH_DorsAttn_Post_37	7Networks_RH_DorsAttn_Post_37	R	DorsAttn	cortex
581	RH_DorsAttn_Post_38	7Networks_RH_DorsAttn_Post_38	R	DorsAttn	cortex
582	RH_DorsAttn_Post_39	7Networks_RH_DorsAttn_Post_39	R	DorsAttn	cortex
583	RH_DorsAttn_Post_40	7Networks_RH_DorsAttn_Post_40	R	DorsAttn	cortex
584	RH_DorsAttn_Post_41	7Networks_RH_DorsAttn_Post_41	R	DorsAttn	cortex
585	RH_DorsAttn_Post_42	7Networks_RH_DorsAttn_Post_42	R	DorsAttn	cortex
586	RH_DorsAttn_FEF_1	7Networks_RH_DorsAttn_FEF_1	R	DorsAttn	cortex
587	RH_DorsAttn_FEF_2	7Networks_RH_DorsAttn_FEF_2	R	DorsAttn	cortex
588	RH_DorsAttn_FEF_3	7Networks_RH_DorsAttn_FEF_3	R	DorsAttn	cortex
589	RH_DorsAttn_FEF_4	7Networks_RH_DorsAttn_FEF_4	R	DorsAttn	cortex
590	RH_DorsAttn_FEF_5	7Networks_RH_DorsAttn_FEF_5	R	DorsAttn	cortex
591	RH_DorsAttn_FEF_6	7Networks_RH_DorsAttn_FEF_6	R	DorsAttn	cortex
592	RH_DorsAttn_PrCv_1	7Networks_RH_DorsAttn_PrCv_1	R	DorsAttn	cortex
593	RH_DorsAttn_PrCv_2	7Networks_RH_DorsAttn_PrCv_2	R	DorsAttn	cortex
594	RH_DorsAttn_PrCv_3	7Networks_RH_DorsAttn_PrCv_3	R	DorsAttn	cortex
595	RH_DorsAttn_PrCv_4	7Networks_RH_DorsAttn_PrCv_4	R	DorsAttn	cortex
596	RH_SalVentAttn_TempOccPar_1	7Networks_RH_SalVentAttn_TempOccPar_1	R	SalVentAttn	cortex
597	RH_SalVentAttn_TempOccPar_2	7Networks_RH_SalVentAttn_TempOccPar_2	R	SalVentAttn	cortex
598	RH_SalVentAttn_TempOccPar_3	7Networks_RH_SalVentAttn_TempOccPar_3	R	SalVentAttn	cortex
599	RH_SalVentAttn_TempOccPar_4	7Networks_RH_SalVentAttn_TempOccPar_4	R	SalVentAttn	cortex
600	RH_SalVentAttn_TempOccPar_5	7Networks_RH_SalVentAttn_TempOccPar_5	R	SalVentAttn	cortex
601	RH_SalVentAttn_TempOccPar_6	7Networks_RH_SalVentAttn_TempOccPar_6	R	SalVentAttn	cortex
602	RH_SalVentAttn_TempOccPar_7	7Networks_RH_SalVentAttn_TempOccPar_7	R	SalVentAttn	cortex
603	RH_SalVentAttn_TempOccPar_8	7Networks_RH_SalVentAttn_TempOccPar_8	R	SalVentAttn	cortex
604	RH_SalVentAttn_TempOccPar_9	7Networks_RH_SalVentAttn_TempOccPar_9	R	SalVentAttn	cortex
605	RH_SalVentAttn_TempOccPar_10	7Networks_RH_SalVentAttn_TempOccPar_10	R	SalVentAttn	cortex
606	RH_SalVentAttn_TempOccPar_11	7Networks_RH_SalVentAttn_TempOccPar_11	R	SalVentAttn	cortex
607	RH_SalVentAttn_TempOccPar_12	7Networks_RH_SalVentAttn_TempOccPar_12	R	SalVentAttn	cortex
608	RH_SalVentAttn_TempOccPar_13	7Networks_RH_SalVentAttn_TempOccPar_13	R	SalVentAttn	cortex
609	RH_SalVentAttn_PrC_1	7Networks_RH_SalVentAttn_PrC_1	R	SalVentAttn	cortex
610	RH_SalVentAttn_FrOperIns_1	7Networks_RH_SalVentAttn_FrOperIns_1	R	SalVentAttn	cortex
611	RH_SalVentAttn_FrOperIns_2	7Networks_RH_SalVentAttn_FrOperIns_2	R	SalVentAttn	cortex
612	RH_SalVentAttn_FrOperIns_3	7Networks_RH_SalVentAttn_FrOperIns_3	R	SalVentAttn	cortex
613	RH_SalVentAttn_FrOperIns_4	7Networks_RH_SalVentAttn_FrOperIns_4	R	SalVentAttn	cortex
614	RH_SalVentAttn_FrOperIns_5	7Networks_RH_SalVentAttn_FrOperIns_5	R	SalVentAttn	cortex
615	RH_SalVentAttn_FrOperIns_6	7Networks_RH_SalVentAttn_FrOperIns_6	R	SalVentAttn	cortex
616	RH_SalVentAttn_FrOperIns_7	7Networks_RH_SalVentAttn_FrOperIns_7	R	SalVentAttn	cortex
617	RH_SalVentAttn_FrOperIns_8	7Networks_RH_SalVentAttn_FrOperIns_8	R	SalVentAttn	cortex
618	RH_SalVentAttn_FrOperIns_9	7Networks_RH_SalVentAttn_FrOperIns_9	R	SalVentAttn	cortex
619	RH_SalVentAttn_FrOperIns_10	7Networks_RH_SalVentAttn_FrOperIns_10	R	SalVentAttn	cortex
620	RH_SalVentAttn_FrOperIns_11	7Networks_RH_SalVentAttn_FrOperIns_11	R	SalVentAttn	cortex
621	RH_SalVentAttn_FrOperIns_12	7Networks_RH_SalVentAttn_FrOperIns_12	R	SalVentAttn	cortex
622	RH_SalVentAttn_FrOperIns_13	7Networks_RH_SalVentAttn_FrOperIns_13	R	SalVentAttn	cortex
623	RH_SalVentAttn_FrOperIns_14	7Networks_RH_SalVentAttn_FrOperIns_14	R	SalVentAttn	cortex
624	RH_SalVentAttn_FrOperIns_15	7Networks_RH_SalVentAttn_FrOperIns_15	R	SalVentAttn	cortex
625	RH_SalVentAttn_PFCv_1	7Networks_RH_SalVentAttn_PFCv_1	R	SalVentAttn	cortex
626	RH_SalVentAttn_PFCl_1	7Networks_RH_SalVentAttn_PFCl_1	R	SalVentAttn	cortex
627	RH_SalVentAttn_Med_1	7Networks_RH_SalVentAttn_Med_1	R	SalVentAttn	cortex
628	RH_SalVentAttn_Med_2	7Networks_RH_SalVentAttn_Med_2	R	SalVentAttn	cortex
629	RH_SalVentAttn_Med_3	7Networks_RH_SalVentAttn_Med_3	R	SalVentAttn	cortex
630	RH_SalVentAttn_Med_4	7Networks_RH_SalVentAttn_Med_4	R	SalVentAttn	cortex
631	RH_SalVentAttn_Med_5	7Networks_RH_SalVentAttn_Med_5	R	SalVentAttn	cortex
632	RH_SalVentAttn_Med_6	7Networks_RH_SalVentAttn_Med_6	R	SalVentAttn	cortex
633	RH_SalVentAttn_Med_7	7Networks_RH_SalVentAttn_Med_7	R	SalVentAttn	cortex
634	RH_SalVentAttn_Med_8	7Networks_RH_SalVentAttn_Med_8	R	SalVentAttn	cortex
635	RH_SalVentAttn_Med_9	7Networks_RH_SalVentAttn_Med_9	R	SalVentAttn	cortex
636	RH_SalVentAttn_Med_10	7Networks_RH_SalVentAttn_Med_10	R	SalVentAttn	cortex
637	RH_SalVentAttn_Med_11	7Networks_RH_SalVentAttn_Med_11	R	SalVentAttn	cortex
638	RH_SalVentAttn_Med_12	7Networks_RH_SalVentAttn_Med_12	R	SalVentAttn	cortex
639	RH_SalVentAttn_Med_13	7Networks_RH_SalVentAttn_Med_13	R	SalVentAttn	cortex
640	RH_SalVentAttn_Med_14	7Networks_RH_SalVentAttn_Med_14	R	SalVentAttn	cortex
641	RH_SalVentAttn_Med_15	7Networks_RH_SalVentAttn_Med_15	R	SalVentAttn	cortex
642	RH_SalVentAttn_Med_16	7Networks_RH_SalVentAttn_Med_16	R	SalVentAttn	cortex
643	RH_Limbic_OFC_1	7Networks_RH_Limbic_OFC_1	R	Limbic	cortex
644	RH_Limbic_OFC_2	7Networks_RH_Limbic_OFC_2	R	Limbic	cortex
645	RH_Limbic_OFC_3	7Networks_RH_Limbic_OFC_3	R	Limbic	cortex
